Samsung UN19F4000 19-Inch 720p 60Hz Slim LED HDTV,my grandson simply loves hisnew tv n i cant seem to get him off it thanks i will recament this product
Samsung UN19F4000 19-Inch 720p 60Hz Slim LED HDTV,"Got this for my elderly sister-in-law. She loves it. It's the prefect size for her kitchen table.I pre-tested it before Christmas, and found the picture and functions worked great.I own two older Samsung LCD TVs models (not as thin and lightweight) in the same size range, that are also excellent TVs.The only negative so far, she had a hard time getting the base plate screws tight.(Not sure if she has a good #2 Phillips) I'll tweak them in, when we visit in the spring."
Samsung UN19F4000 19-Inch 720p 60Hz Slim LED HDTV,"Awesome little TV that I use in my kitchen.  I love everything except that it only has no buttons to control channels, volume, no/off.  Instead, it has a joystick in the back of the TV (lower left corner).  You have to push it to bring up a menu and then move it in one of four directions to do what you want using the pop up menu on the screen.  Would be much more convenient if it had simply buttons on the front like most TVs."
Samsung UN19F4000 19-Inch 720p 60Hz Slim LED HDTV,"I needed to mount a slim LED in my bedroom but the wall between 2 windows where I want it wouldn't accommodate a 32"" TV.This odd 29"" size fit perfectly in the spot.  You can't imagine how difficult it was to find an odd ball size like this but beyond the size, Samsung's LED quality & reputation sold me on this set.The picture is as expected for a light duty, bedroom LED - which is to say, it's teflon, & crisp but not life like like a plasma.But as it used mostly for falling to sleep to & about 30-45 minutes a day, the sizing & price is what really makes this set a winner in my eyes."
Samsung UN19F4000 19-Inch 720p 60Hz Slim LED HDTV,This is perfect for a dorm or bedroom.  The size is easy to move around and takes up little space.  The picture is clearand the sound very good.
Samsung UN19F4000 19-Inch 720p 60Hz Slim LED HDTV,this tv fit into our corner cabinet where a 32&#34; would not and it has great picture. my house is all samsung tv's now
Samsung UN19F4000 19-Inch 720p 60Hz Slim LED HDTV,"...and typically great Samsung quality and performance.  No, I didn't get paid to say that. :)  Installed the TV as a monitor on a new build computer setup and it works just like I had hoped.  Beats the price of a similar size monitor all to pieces and at that size and viewing distance the dpi make little difference, unless you are one of those &#34;picky&#34; users.  Very satisfied, in case you can't tell."
Samsung UN19F4000 19-Inch 720p 60Hz Slim LED HDTV,"Great unit, no drawbacks, THIN with a very good picture...it's a winner for the price.I do wish the remote had a light...I'd been happy to have paid another five bucks for a remote I could see in the dark.  Beyond that preference, no complaints, it's a greatvTV."
Samsung UN19F4000 19-Inch 720p 60Hz Slim LED HDTV,"I bought this tv for an exercise room and hoped the speaker volume would be enough to overcome the treadmill noise. Not only was it loud enough but the tv has a setting in the sound menu called Clear Voice that emphasizes voice over sounds. This makes it much easier to understand what people are saying while on the treadmill. It also has a setting called Auto Volume that automatically adjusts the volume to the same level on all channels.I am using the tv with a small roof top antenna and it gets all the stations from a 56 mile distance. I compared this tv's channel reception to my more expensive Toshiba Regza 46XV645U and they were both the same, so my worries of a cheap tv having an inferior tuner were over.The base of the tv is not adjustable but was quite sturdy and level. The back has a 75mm by 75mm vesa mount so it could be mounted with something like this mount:Cheetah Mounts ALAMB Articulating Arm TV Wall Mount Bracket for VESA 100 12-24"" LCD LED Flat Screen Monitors Display/TVs up to 40lbs Includes Free 10' HDMI Cable and 6"" Bubble LevelI mounted this tv up high and used a feature in the picture menu called Samsung Magic Angle. This has settings to adjust the picture quality to compensate for the tv not being close to level line of sight. This brought the picture back to the same quality as if I were looking at it straight on. This feature could also be used if the tv were mounted real low.The quality, picture, and sound of this tv were above my expectations for a tv at this price.Update:After 1 year the tv is still going strong with no issues. I am very happy with this purchase."
Samsung UN19F4000 19-Inch 720p 60Hz Slim LED HDTV,I bought this tv to install in my master bathroom so I can watch the news in the morning when I am getting ready for work.  We were doing a bathroom remodel and decided this was the perfect time to install it on the wall.  Perfect size for what I needed.  Great picture and sound as well.
Samsung UN19F4000 19-Inch 720p 60Hz Slim LED HDTV,"I bought this for a small recess in Mrs. Spudman's sewing room. the TV fits perfectly and was a cinch to set up.  It's almost as simple as plug and play. There are plenty of options for picture and sound, but we are happy with the picture as is and have no desire to tinker with whatever works. Those who use this device as a monitor might want to explore the sound and picture options.I bought a HDMI cord for best picture, but our cable box doesn't have that connection. Coaxial cable connects the TV and cable box for us with satisfactory results.The plastic base is attached with four screws, a tedious chore since the screw access is so recessed. A magnetic screwdriver would have made things much easier for me.Bottom line - We are both pleased with our little Samsung television which so far demonstrates the Samsung performance we expected."
